发文时间,用户名,博文,评论数,转发数,点赞数
2021-01-20 15:16:00,贞丰检察,【#最高法回应刑责年龄调整#：该追究的依法追究，不能姑息轻纵】将于2021年3月1日施行的刑法修正案（十一）对刑事责任年龄规定作出调整。最高人民法院研究室副主任周加海20日表示，人民法院要严格、准确、全面地把握追究已满十二周岁不满十四周岁的人刑事责任的适用条件和程序，该追究的依法追究，不能姑息轻纵；同时，也要切实贯彻好限缩、审慎的立法精神，防止不当适用。必要时，要通过出台司法解释或者指导性案例等方式，明确“特别残忍手段”“情节恶劣”等的认定标准，以及有关案件刑罚适用的具体尺度，确保法律准确、统一实施。周加海说，问题儿童往往出自问题家庭。人民法院要协同相关部门，督促有关家庭、家长依法履行监护、管教责任，对生活困难的儿童及时给予救助帮扶。学校是儿童的主要生活场所。人民法院要加强与中小学校的联系，协助学校开设好法治教育课程，给有问题苗头的儿童及时提供专业的心理疏导。网络有害信息对儿童身心发育的伤害很大。人民法院要通过司法建议等方式，督促、支持相关部门强化监督，为未成年人营造安全、健康的网络环境。@新华视点 2黔西南布依族苗族自治州·贞丰县 收起全文d,41.0,1.0,16.0
2021-01-20 17:30:00,山东高法,#小齐说法# 【#最高法回应未成年人刑责年龄降低#：该追究的不姑息，也要防止不当适用】1月20日，最高人民法院发布《关于加强新时代未成年人审判工作的意见》。针对未成年人刑责年龄降低一事，最高法院再次强调，要严格、准确、全面地把握追究已满十二周岁不满十四周岁的人刑事责任的适用条件和程序，该追究的依法追究，不能姑息轻纵；同时，也要防止不当适用。必要时，要通过出台司法解释或者指导性案例等方式，明确“特别残忍手段”“情节恶劣”等的认定标准，以及有关案件刑罚适用的具体尺度，确保法律准确、统一实施。O最高法回应刑责年龄降低：该追究的不姑息，也要防止不当适用 http://mapi/005vnhZYgy1gmtzxd7skgj60j60asn7002 收起全文d,3.0,12.0,6.0
2021-01-20 22:35:00,寒亭-检察,#最高法回应刑责年龄调整#【最高人民法院：发布《关于加强新时代未成年人审判工作的意见》】#最高法加强未成年人审判工作意见#今天，最高人民法院发布《关于加强新时代未成年人审判工作的意见》。最高人民法院研究室副主任周加海表示，人民法院要严格、准确、全面地把握追究已满十二周岁不满十四周岁的人刑事责任的适用条件和程序，该追究的依法追究，不能姑息轻纵；同时，也要切实贯彻好限缩、审慎的立法精神，防止不当适用。必要时，要通过出台司法解释或者指导性案例等方式，明确“特别残忍手段”“情节恶劣”等的认定标准，以及有关案件刑罚适用的具体尺度，确保法律准确、统一实施。@最高人民法院  LCCTV热线12的微博视频 收起全文d,28.0,12.0,20.0
2021-01-21 08:40:00,正义南康,【最高法回应刑责年龄调整：该追究的依法追究，不能姑息轻纵】将于今年3月1日施行的刑法修正案（十一）对刑事责任年龄规定作出调整。最高人民法院研究室副主任周加海20日表示，人民法院要严格、准确、全面地把握追究已满十二周岁不满十四周岁的人刑事责任的适用条件和程序，该追究的依法追究，不能姑息轻纵；同时，也要切实贯彻好限缩、审慎的立法精神，防止不当适用。（新华视点） 收起全文d,7.0,1.0,7.0
2021-01-21 10:10:00,江干检察,#最高法回应刑责年龄调整#【最高人民法院：发布《关于加强新时代未成年人审判工作的意见》】#最高法加强未成年人审判工作意见#今天，最高人民法院发布《关于加强新时代未成年人审判工作的意见》。最高人民法院研究室副主任周加海表示，人民法院要严格、准确、全面地把握追究已满十二周岁不满十四周岁的人刑事责任的适用条件和程序，该追究的依法追究，不能姑息轻纵；同时，也要切实贯彻好限缩、审慎的立法精神，防止不当适用。必要时，要通过出台司法解释或者指导性案例等方式，明确“特别残忍手段”“情节恶劣”等的认定标准，以及有关案件刑罚适用的具体尺度，确保法律准确、统一实施。@最高人民法院LCCTV热线12的微博视频 收起全文d,0.0,0.0,0.0
2021-01-21 14:04:00,参悟局,【英媒：30多国在联合国谴责澳儿童监禁率过高，中方呼吁彻查澳在阿富汗所犯“战争罪”】“超过30个国家在联合国谴责澳大利亚儿童监禁率过高，”英国《卫报》20日以此为题报道称，作为联合国每5年定期举行一次的人权审查的一部分，澳大利亚正面临来自国际社会的质疑。包括加拿大、德国、法国在内的31个国家日前在联合国谴责儿童监禁率过高，呼吁澳政府提高刑事责任年龄（即法律规定的行为人应当负刑事责任的年龄）。报道说，中国代表还呼吁彻查澳大利亚在阿富汗所犯的“战争罪行”。#30多国谴责澳儿童监禁率过高# 收起全文d,1.0,0.0,2.0
2021-01-21 15:03:00,黑龙江-平安黑龙江,【最高法回应刑责年龄降至12周岁：不能姑息轻纵 也要防止不当适用】近日，最高人民法院召开了新闻发布会，表示要严格、准确、全面追究已满12周岁不满14周岁的人，刑事责任的适用条件和程序，不能姑息轻纵也要防止不当适用。L小央视频的微博视频 ​,10.0,19.0,10.0
2021-01-21 16:31:00,梁平法院,#最高法回应刑责年龄调整#【最高人民法院：发布《关于加强新时代未成年人审判工作的意见》】#最高法加强未成年人审判工作意见#今天，最高人民法院发布《关于加强新时代未成年人审判工作的意见》。最高人民法院研究室副主任周加海表示，人民法院要严格、准确、全面地把握追究已满十二周岁不满十四周岁的人刑事责任的适用条件和程序，该追究的依法追究，不能姑息轻纵；同时，也要切实贯彻好限缩、审慎的立法精神，防止不当适用。必要时，要通过出台司法解释或者指导性案例等方式，明确“特别残忍手段”“情节恶劣”等的认定标准，以及有关案件刑罚适用的具体尺度，确保法律准确、统一实施。LCCTV热线12的微博视频 收起全文d,0.0,0.0,1.0
2021-01-21 20:22:00,都市条形码,【今晚《新闻联合播》关注：降低刑责年龄之后】近年来，低龄未成年人恶性犯罪事件时有发生，触目惊心，但是根据规定，未满14周岁的未成年人，无需承担刑事责任。更令人痛心的是，有些孩子犯罪后因未到刑责年龄，多年后再度犯罪。2020年12月26日，《刑法修正案（十一）》表决通过，并将于2021年3月1起实施，其中负法定刑事责任的最低年龄下调至了12岁。今天请到的嘉宾是：云南省高级人民法院刑五庭四级高级法官、法学博士周岸岽、安宁市人民法院刑事审判庭庭长、一级法官李永兴。        《刑法修正案（十一）》明确：已满十二周岁不满十四周岁的人，犯故意杀人、故意伤害罪，致人死亡或者以特别残忍手段致人重伤造成严重残疾，情节恶劣，经最高人民检察院核准追诉的，应当负刑事责任。        为什么会把承担刑事责任的年龄从14岁调整到12岁？今后随着实际情况的变化，这个年龄是否还将调整？防止低年龄未成年人犯罪，最应该做的是什么？更多精彩内容请关注O今晚22：00点《新闻联合播》 。 收起全文d,0.0,0.0,2.0
2021-01-22 09:42:00,安宁检察,普法课堂普法课堂【最高法回应刑责年龄降至12周岁：不能姑息轻纵 也要防止不当适用】近日，最高人民法院召开了新闻发布会，表示要严格、准确、全面追究已满12周岁不满14周岁的人，刑事责任的适用条件和程序，不能姑息轻纵也要防止不当适用。 L小央视频的微博视频 ​​​ #团青分享# ​ 收起全文d,3.0,0.0,0.0
2021-01-22 14:55:00,还在井底的青蛙,//@蔡雅奇刑法:安徽滁州13岁初中女生被掌掴64次后昏厥，类似的案件不是第一起，更不会是最后一起。需要查明的是打人者的年龄。如果打人者不满14周岁，即使根据刑法修正案（十一），本案也无法追究刑事责任。#老蔡点评刑法最新热点案例#,0.0,0.0,0.0
2021-01-22 20:43:00,泼妮娃poonew,#郑爽##郑爽代孕# O刘思敏：代孕应当合法化规范化！道德绑架道德洁癖无助于解决问题！（含视频）我们这里只聚焦代孕是否应该合法化规范化的问题。若引起不适，请耐心看完再轻喷。对代孕引起的广泛争议，著名旅游专家、社会学博士@刘思敏 也颇为关注。他认为，郑爽代孕事件涉及中美两国不同的法律，其中代孕环节法律层面比较复杂，难以简单定性。但她弃养代孕子女的行为，肯定属于道德层面的“缺德”范畴，而且涉嫌违法犯罪。刘思敏指出，代孕在中国，已经是不容忽视的客观存在，而且呈现需求越来越旺盛的趋势。犹如洪水已来，是堵是疏，各有利弊，但政府和社会不能掩耳盗铃，必须迅速做出抉择。他的核心观点是，让代孕合法化，同时制定相关法律进行规范，违者重罪，才是尊重现实、与时俱进、兼顾各方利益的明智之选。  刘思敏指出，代孕需要法律规范，要让代孕母亲有充分的知情权和生命的保障权，必须要有尊严，不能沦为生育的机器。法律重点是要对代孕母亲的资格（如年龄、精神状况、身体健康）、医疗机构的条件、限制中介的暴利、代孕者与委托方的权利义务等作出详尽的规定，对弃养、危害代孕者或婴儿人身安全、非法买卖婴儿等入罪，追究刑事责任。越是在不够开化的地方和阶段，合法化才更可能保护弱势一方。同时他认为，有些人出于对职场和身材的考虑，请人代孕的行为，在一定程度上可以理解和接受，但不值得鼓励。 收起全文d,1.0,4.0,1.0
